timestamp,scenario,fault_active,fault_labels,T_mean,T_min,T_max,pH_mean,pH_min,pH_max,RPM_mean,RPM_min,RPM_max,set_T,set_pH,set_RPM,ΔT,ΔpH,ΔRPM
1763730253253,three_faults,True,ph_offset_bias,32.82527019644181,32.775470491058286,32.87075763643361,4.900103277385229,4.84561640748254,4.954590147287917,1004.4763087439362,980.9829021021144,1029.5375807812522,30.0,5.0,1000.0,2.8252701964418065,-0.0998967226147709,4.476308743936215
1763730254290,three_faults,True,ph_offset_bias,32.804057394669755,32.72787314910141,32.87075763643361,4.942330601559815,4.913724994860904,4.981833582239268,1001.6735133432882,982.4408300336466,1024.0842577363483,30.0,5.0,1000.0,2.804057394669755,-0.057669398440184594,1.673513343288164
1763730255315,three_faults,True,ph_offset_bias,32.78976970436399,32.70408598070992,32.84692425297044,6.581023213883258,4.84561640748254,9.150079129795156,998.2540537602647,975.8967420941557,1018.2625011282707,30.0,5.0,1000.0,2.789769704363991,1.5810232138832578,-1.7459462397353036
1763730256253,three_faults,False,,32.74929387270106,32.70408598070992,32.79928069607399,8.855850032320623,8.700562453097952,9.054727107465448,995.3991224915137,973.8230562553108,1019.3758401797846,30.0,5.0,1000.0,2.7492938727010596,3.855850032320623,-4.600877508486292
1763730257352,three_faults,False,,32.73870221658248,32.63277029763981,32.79928069607399,6.86286893183445,5.635676021071557,8.61883214824392,1009.8816080264925,989.2525939399857,1035.2590215124767,30.0,5.0,1000.0,2.7387022165824817,1.8628689318344502,9.881608026492472
1763730258353,three_faults,False,,32.67556428188304,32.58526453757844,32.751667980646175,5.3414469235970286,5.118050756995997,5.635676021071557,1003.1921857124319,974.2422227519846,1015.7188727680596,30.0,5.0,1000.0,2.675564281883041,0.34144692359702855,3.192185712431865
1763730259513,three_faults,False,,32.66518998907372,32.60901362515483,32.751667980646175,5.074708928664307,5.009077017190612,5.158915909423008,999.6967502634496,976.5298144511507,1028.5632102973245,30.0,5.0,1000.0,2.665189989073717,0.07470892866430656,-0.3032497365503559
1763730260537,three_faults,False,,32.66605476617112,32.60901362515483,32.751667980646175,5.1057912112678885,5.0635638870933,5.131672474471665,998.2420987890271,972.2212680801149,1017.801648570184,30.0,5.0,1000.0,2.666054766171122,0.10579121126788849,-1.757901210972932
1763730261560,three_faults,False,,32.63710490931416,32.56152301932639,32.72787314910141,5.059848873236302,4.981833582239268,5.131672474471665,993.8376669625851,959.3133693799591,1008.36813300557,30.0,5.0,1000.0,2.6371049093141608,0.059848873236301614,-6.162333037414896
1763730262652,three_faults,False,,32.60470043457704,32.56152301932639,32.656534570638826,4.979356906334598,4.927346712336573,5.022698734666281,1009.4985388615431,970.7319266412039,1029.9759511367051,30.0,5.0,1000.0,2.6047004345770404,-0.02064309366540229,9.498538861543125
1763730263651,three_faults,False,,32.540177516885464,32.44292842398613,32.60901362515483,4.950503632045217,4.8728598424338845,5.022698734666281,999.4612762608273,977.4366664529587,1025.114654166739,30.0,5.0,1000.0,2.540177516885464,-0.04949636795478263,-0.538723739172724
1763730264940,three_faults,False,,32.544273607058834,32.46663232862926,32.60901362515483,4.945921781621583,4.84561640748254,5.009077017190612,1004.8929298478549,982.5473522551824,1020.2923840787626,30.0,5.0,1000.0,2.544273607058834,-0.0540782183784172,4.89292984785493
1763730265861,three_faults,False,,32.52054852315637,32.44292842398613,32.58526453757844,4.872859842433883,4.84561640748254,4.900103277385228,1008.6473989534697,993.4362295052066,1030.883331863055,30.0,5.0,1000.0,2.5205485231563713,-0.1271401575661173,8.647398953469747
1763730266887,three_faults,False,,32.50221820670934,32.41923199561103,32.58526453757844,4.871497670686315,4.831994690006865,4.900103277385228,1000.2280307032008,984.9783996126125,1027.5120251018807,30.0,5.0,1000.0,2.502218206709337,-0.12850232931368488,0.22803070320082952
