timestamp,scenario,fault_active,fault_labels,T_mean,T_min,T_max,pH_mean,pH_min,pH_max,RPM_mean,RPM_min,RPM_max,set_T,set_pH,set_RPM,ΔT,ΔpH,ΔRPM
1763677710191,single_fault,False,,29.1499901235273,29.100278934510186,29.214218654732804,4.960781837049588,4.900103277385228,5.009077017190612,998.644260575842,985.9831804475173,1012.2186446080883,30.0,5.0,1000.0,-0.8500098764727007,-0.03921816295041225,-1.355739424157946
1763677711173,single_fault,False,,29.104835967423117,29.054741230824845,29.123055942713847,5.044493482627361,4.9682118647635924,5.158915909423008,998.1555129585711,984.4832260035778,1015.014784700602,30.0,5.0,1000.0,-0.8951640325768828,0.0444934826273613,-1.8444870414289198
1763677712271,single_fault,False,,29.061576491880807,29.009225190933364,29.123055942713847,5.113964241753294,5.0499421696176325,5.18615934437436,1010.6984926318595,982.4279851510137,1028.7500669674741,30.0,5.0,1000.0,-0.9384235081191932,0.113964241753294,10.698492631859494
1763677713273,single_fault,False,,29.04026500604218,28.986475262521992,29.123055942713847,5.175014302803353,5.1452941919473405,5.199781061850029,1001.2838672932481,975.7366125913034,1022.3013776437039,30.0,5.0,1000.0,-0.9597349939578201,0.17501430280335306,1.2838672932481359
1763677714376,single_fault,False,,29.027850550005997,28.986475262521992,29.100278934510186,5.225786158849041,5.172537626898684,5.308754801655413,994.0260920233785,971.9203149188509,1013.0822822745121,30.0,5.0,1000.0,-0.9721494499940029,0.22578615884904085,-5.97390797662149
1763677715524,single_fault,False,,29.00922959744248,28.94099152410729,29.054741230824845,5.281511366704067,5.18615934437436,5.376863389033777,1001.6357947049775,976.9613715654369,1040.019953771622,30.0,5.0,1000.0,-0.9907704025575192,0.2815113667040672,1.6357947049774566
1763677716673,single_fault,False,,28.957539332021067,28.850088159641246,29.031980509385903,5.38429341674778,5.295133084179737,5.485837128839161,1001.614874942114,985.7677093519462,1028.6654731289577,30.0,5.0,1000.0,-1.0424606679789328,0.38429341674777984,1.6148749421140565
1763677717673,single_fault,False,,28.936866856068004,28.872806018919334,29.009225190933364,5.321138181178751,5.227024496801373,5.4177285414607965,1000.3506544172747,975.6089938123015,1020.7446633683014,30.0,5.0,1000.0,-1.0631331439319958,0.3211381811787506,0.3506544172746544
1763677718710,single_fault,False,,28.89553558661235,28.850088159641246,28.96373071121957,5.242008386024616,5.18615934437436,5.281511366704068,998.0656727067926,981.3528973610248,1020.1710229170521,30.0,5.0,1000.0,-1.1044644133876496,0.24200838602461605,-1.9343272932073887
1763677719746,single_fault,False,,28.87735384346488,28.850088159641246,28.91825768827937,5.105791211267888,5.0499421696176325,5.172537626898684,1000.9568131717658,978.5206646363531,1035.2793901565046,30.0,5.0,1000.0,-1.1226461565351187,0.1057912112678876,0.9568131717658162
