timestamp,scenario,fault_active,fault_labels,T_mean,T_min,T_max,pH_mean,pH_min,pH_max,RPM_mean,RPM_min,RPM_max,set_T,set_pH,set_RPM,ΔT,ΔpH,ΔRPM
1763730246285,single_fault,False,,30.771204727407753,30.731759407493826,30.84781099853467,5.043131310879792,5.009077017190612,5.077185604568976,997.6397278321967,983.3180301752336,1022.414099193389,30.0,5.0,1000.0,0.7712047274077527,0.04313131087979194,-2.3602721678032594
1763730247429,single_fault,False,,30.75706980840764,30.70856834858614,30.778160742338287,4.959543499097254,4.900103277385228,5.0635638870933,989.415982860631,978.8613303315047,1002.096553004503,30.0,5.0,1000.0,0.757069808407639,-0.04045650090274577,-10.584017139369053
1763730248454,single_fault,False,,30.77121885327088,30.66220537751684,30.871040674795495,4.901465449132796,4.859238124958209,4.9682118647635924,991.756114103531,974.9865573553109,1003.8241935334398,30.0,5.0,1000.0,0.7712188532708808,-0.0985345508672042,-8.24388589646901
1763730249528,single_fault,False,,30.752861434806878,30.70856834858614,30.84781099853467,4.855523111101209,4.818372972531189,4.900103277385228,999.6208555073579,975.9835783052836,1021.3393078338859,30.0,5.0,1000.0,0.7528614348068778,-0.14447688889879107,-0.37914449264212635
1763730250604,single_fault,False,,30.744428305846,30.66220537751684,30.84781099853467,4.89391158762356,4.859238124958209,4.940968429812249,1004.467107187138,982.8477293667844,1024.9261571271143,30.0,5.0,1000.0,0.7444283058460002,-0.10608841237644029,4.467107187138026
1763730251833,single_fault,False,,30.75074439097601,30.685383676607103,30.801371046439044,4.929823388241242,4.8728598424338845,5.009077017190612,999.0507907785391,970.0992716318975,1024.2444614839856,30.0,5.0,1000.0,0.7507443909760099,-0.07017661175875833,-0.9492092214609329
1763730252754,single_fault,False,,30.720171550791644,30.66220537751684,30.778160742338287,4.925984540589007,4.900103277385228,4.981833582239268,994.6972773229675,973.7999976551416,1012.2447381663842,30.0,5.0,1000.0,0.720171550791644,-0.07401545941099297,-5.302722677032534
1763730253784,single_fault,False,,30.765519846000913,30.685383676607103,30.84781099853467,4.965735188858925,4.913724994860904,5.009077017190612,999.7393024490593,978.539595187509,1020.1720889642374,30.0,5.0,1000.0,0.7655198460009132,-0.0342648111410746,-0.2606975509406766
1763730254955,single_fault,False,,30.738094143135076,30.685383676607103,30.801371046439044,4.91620167076557,4.859238124958209,4.9682118647635924,1001.680968723766,982.8715010695012,1024.8574274491245,30.0,5.0,1000.0,0.7380941431350756,-0.08379832923442976,1.680968723766
1763730256031,single_fault,False,,30.729443502097347,30.685383676607103,30.778160742338287,4.927346712336575,4.8728598424338845,4.981833582239268,1000.7372562556142,978.7589348937586,1024.3995202335054,30.0,5.0,1000.0,0.7294435020973467,-0.07265328766342538,0.7372562556141702
